421141.3125	0.0	0.0	421141.3125	12	0.0	313
213516.703125	0.0	0.0	213516.703125	274	0.0	313
446905.0	0.0	0.0	446905.0	12	0.0	313
9075.9423828125	0.0	41749.27197265625	40822.29296875	289	0.0	313
286.6750183105469	0.0	496473.3125	212887.375	20	0.0	313
72597.59375	0.0	0.0	213277.390625	116	0.0	313
2255.998046875	0.0	0.0	7740.94873046875	8	0.0	313
454148.9375	241930.3125	0.0	454148.9375	12	0.0	313
24221.416015625	0.0	47389.77734375	45755.9375	11	0.0	313
8256.333984375	0.0	0.0	212949.75	20	0.0	313
213662.390625	0.0	0.0	213662.390625	101	0.0	313
40379.7734375	0.0	0.0	40379.7734375	161	0.0	313
1030.0689697265625	825.7421875	0.0	46208.46484375	6	0.0	313
7509.89453125	0.0	0.0	213750.046875	42	0.0	313
212639.96875	0.0	0.0	212639.96875	18	0.0	313
47468.28125	40609.166015625	0.0	73107.9921875	6	0.0	313
605225.0	0.0	0.0	605225.0	9	0.0	313
4925.0986328125	0.0	7002.73193359375	53817.6875	91	0.0	313
639229.0625	0.0	0.0	639229.0625	5	0.0	313
233984.71875	0.0	0.0	233984.71875	16	0.0	313
213903.484375	0.0	0.0	213903.484375	97	0.0	313
635197.5625	0.0	0.0	635197.5625	12	0.0	313
68787.8984375	0.0	0.0	68787.8984375	25	0.0	313
212949.75	0.0	0.0	212949.75	20	0.0	313
19122.068359375	0.0	0.0	45711.17578125	11	0.0	313
138394.078125	0.0	0.0	138394.078125	7	0.0	313
213755.40625	0.0	0.0	213755.40625	27	0.0	313
213279.21875	0.0	0.0	213279.21875	88	0.0	313
371.7044677734375	0.0	143447.0	59350.59765625	11	0.0	313
619724.75	0.0	0.0	619724.75	5	0.0	313
48881.15625	0.0	0.0	56638.0234375	91	0.0	313
570.2785034179688	0.0	0.0	6906.83251953125	4	0.0	313
229360.78125	0.0	0.0	229360.78125	17	0.0	313
123088.9921875	0.0	0.0	123088.9921875	6	0.0	313
229360.78125	0.0	0.0	229360.78125	17	0.0	313
212358.28125	0.0	0.0	212358.28125	14	0.0	313
78668.578125	0.0	0.0	78668.578125	13	0.0	313
304733.5625	0.0	0.0	304733.5625	17	0.0	313
70585.6484375	0.0	0.0	70585.6484375	37	0.0	313
11828.0595703125	9700.75	0.0	67402.1875	5	0.0	313
291666.53125	0.0	0.0	291666.53125	16	0.0	313
492288.15625	0.0	0.0	492288.15625	5	0.0	313
246070.34375	0.0	0.0	246070.34375	11	0.0	313
593214.625	0.0	0.0	593214.625	9	0.0	313
589609.0	0.0	0.0	589609.0	12	0.0	313
454148.9375	0.0	0.0	454148.9375	12	0.0	313
98611.890625	0.0	0.0	124903.984375	301	0.0	313
60629.23828125	0.0	0.0	60629.23828125	21	0.0	313
153503.765625	0.0	0.0	153503.765625	6	0.0	313
212372.28125	0.0	0.0	212372.28125	19	0.0	313
263131.125	0.0	0.0	263131.125	16	0.0	313
40605.44140625	0.0	0.0	40605.44140625	217	0.0	313
227110.671875	0.0	0.0	227110.671875	6	0.0	313
567827.0	0.0	0.0	567827.0	9	0.0	313
30.838071823120117	0.0	0.0	32512.603515625	9	0.0	313
57237.43359375	0.0	47389.77734375	91865.2578125	11	0.0	313
231817.359375	0.0	47389.77734375	258425.0625	91	0.0	313
19149.962890625	0.0	0.0	68984.1171875	241	0.0	313
464.57110595703125	0.0	0.0	45731.18359375	11	0.0	313
561425.0	0.0	0.0	561425.0	12	0.0	313
342617.8125	0.0	0.0	342617.8125	11	0.0	313
61321.27734375	0.0	0.0	61321.27734375	18	0.0	313
98650.4140625	0.0	53931.125	221597.96875	213	0.0	313
147873.984375	0.0	0.0	147873.984375	10	0.0	313
151497.21875	0.0	0.0	151497.21875	11	0.0	313
185747.28125	0.0	0.0	185747.28125	12	0.0	313
249126.65625	0.0	0.0	249126.65625	12	0.0	313
173697.40625	0.0	0.0	173697.40625	10	0.0	313
101086.8125	0.0	0.0	101086.8125	6	0.0	313
60680.42578125	0.0	0.0	60680.42578125	23	0.0	313
11973.6337890625	0.0	0.0	45649.87109375	11	0.0	313
280309.78125	0.0	0.0	280309.78125	16	0.0	313
61719.70703125	0.0	0.0	61719.70703125	19	0.0	313
2538.0	0.0	0.0	45734.40234375	13	0.0	313
213534.46875	0.0	0.0	213534.46875	19	0.0	313
46898.34375	0.0	0.0	92348.234375	26	0.0	313
212602.859375	0.0	0.0	212602.859375	17	0.0	313
313680.6875	0.0	0.0	313680.6875	16	0.0	313
465323.8125	0.0	0.0	465323.8125	5	0.0	313
61168.5078125	0.0	0.0	61168.5078125	5	0.0	313
326868.0625	0.0	0.0	326868.0625	14	0.0	313
326025.125	0.0	0.0	326025.125	14	0.0	313
233984.71875	0.0	0.0	233984.71875	16	0.0	313
73481.90625	0.0	87718.1640625	239887.65625	2322	0.0	313
213553.5625	0.0	0.0	213553.5625	66	0.0	313
212842.34375	0.0	0.0	212842.34375	19	0.0	313
2306.13916015625	0.0	0.0	32672.0703125	14	0.0	313
301635.65625	0.0	0.0	301635.65625	16	0.0	313
369787.21875	0.0	0.0	369787.21875	9	0.0	313
660808.375	0.0	0.0	660808.375	5	0.0	313
30.288959503173828	7.578125	0.0	45388.15234375	6	0.0	313
678306.9375	0.0	0.0	678306.9375	5	0.0	313
660837.1875	0.0	0.0	660837.1875	5	0.0	313
624959.8125	0.0	0.0	624959.8125	12	0.0	313
105522.125	0.0	0.0	105522.125	7	0.0	313
466086.71875	0.0	0.0	466086.71875	12	0.0	313
179051.4375	0.0	0.0	179051.4375	11	0.0	313
469147.8125	0.0	0.0	469147.8125	9	0.0	313
213103.734375	0.0	0.0	213103.734375	63	0.0	313
381.13623046875	0.0	0.0	32573.046875	7	0.0	313
384270.75	0.0	0.0	384270.75	5	0.0	313
74968.8984375	0.0	0.0	107595.515625	883	0.0	313
452284.78125	0.0	0.0	452284.78125	9	0.0	313
213017.921875	0.0	0.0	213017.921875	85	0.0	313
4318.47607421875	0.0	0.0	4318.47607421875	29	0.0	313
192.49363708496094	0.0	84604.3359375	84125.859375	8	0.0	313
413263.84375	0.0	0.0	413263.84375	9	0.0	313
213667.5625	0.0	0.0	213667.5625	114	0.0	313
377033.53125	0.0	0.0	377033.53125	12	0.0	313
132797.8125	0.0	0.0	132797.8125	6	0.0	313
212328.109375	0.0	0.0	212328.109375	18	0.0	313
617874.1875	0.0	0.0	617874.1875	9	0.0	313
57706.88671875	0.0	47389.77734375	91538.390625	11	0.0	313
70797.6640625	0.0	0.0	70797.6640625	44	0.0	313
212695.75	0.0	0.0	212695.75	36	0.0	313
633559.75	0.0	0.0	633559.75	9	0.0	313
212904.5625	0.0	0.0	212904.5625	20	0.0	313
416292.5625	0.0	0.0	416292.5625	9	0.0	313
296.4874267578125	231.8359375	0.0	57932.44921875	5	0.0	313
212897.703125	0.0	0.0	212897.703125	20	0.0	313
60708.0703125	0.0	0.0	91914.9765625	11	0.0	313
