63883.8984375	0.0	63883.8984375	0	6
213043.046875	0.0	213043.046875	0	78
95.6589126586914	0.0	58040.79296875	0	7
212328.109375	0.0	212328.109375	0	18
212693.265625	0.0	212693.265625	0	19
52425.2421875	0.0	52425.2421875	0	7
681062.625	0.0	681062.625	0	9
68071.78125	1371377.8125	212141.1875	0	18
369361.0859375	0.0	299525.25	0	17
81639.71875	0.0	81639.71875	0	6
53646.23046875	0.0	53646.23046875	0	6
61951.14453125	0.0	61951.14453125	0	6
101.30587768554688	0.0	213376.625	0	42
213305.828125	0.0	213305.828125	0	222
45806.15234375	0.0	45806.15234375	0	11
321442.546875	0.0	288889.53125	0	16
17339.451171875	0.0	61785.63671875	0	25
178354.796875	0.0	249099.25	0	12
73020.84375	0.0	73020.84375	0	9
213543.6875	0.0	213543.6875	0	110
17340.802734375	0.0	17340.802734375	0	4
110357.359375	0.0	110357.359375	0	7
287584.5	0.0	287584.5	0	16
97175.078125	0.0	97175.078125	0	6
497398.0625	0.0	497398.0625	0	8
323361.34375	0.0	323361.34375	0	10
484888.6875	0.0	484888.6875	0	12
98585.125	0.0	98585.125	0	11
213264.578125	0.0	213264.578125	0	36
245210.84375	0.0	245210.84375	0	221
495623.25	0.0	495623.25	0	12
156273.96875	0.0	156273.96875	0	11
342617.8125	0.0	342617.8125	0	10
213667.5625	0.0	213667.5625	0	100
359424.46875	0.0	359424.46875	0	14
45388.15234375	0.0	45388.15234375	0	6
212604.359375	0.0	212604.359375	0	13
619560.25	0.0	619560.25	0	9
697760.1875	0.0	697760.1875	0	12
2272454.75	0.0	2272454.75	0	2
252858.0625	0.0	252858.0625	0	661
61432.5859375	0.0	61432.5859375	0	61
84133.8359375	0.0	84133.8359375	0	8
213866.296875	0.0	213866.296875	0	121
600163.5	0.0	600163.5	0	5
213009.296875	0.0	213009.296875	0	115
247918.671875	0.0	247918.671875	0	16
560943.5	0.0	560943.5	0	5
68548.2421875	1821028.28125	212693.265625	0	19
8666.419921875	0.0	212789.71875	0	53
55182.80078125	0.0	55182.80078125	0	8
9605.376953125	0.0	213226.015625	0	201
14812.4091796875	0.0	213926.03125	0	80
61507.9453125	0.0	61507.9453125	0	61
68648.4140625	0.0	212793.453125	0	17
19275.1748046875	0.0	218512.3125	0	17
253738.296875	0.0	291047.15625	0	17
246334.03125	0.0	246334.03125	0	301
71779.3828125	0.0	71779.3828125	0	6
56371.578125	0.0	56371.578125	0	6
60987.95703125	0.0	60987.95703125	0	62
220367.625	0.0	220367.625	0	12
466229.390625	0.0	356739.1875	0	15
1702950.75	0.0	1702950.75	0	6
110989.41796875	0.0	107894.8125	0	5
132676.515625	0.0	132676.515625	0	11
292497.0	0.0	292497.0	0	12
8504.9873046875	0.0	8504.9873046875	0	2
485.53106689453125	0.0	212494.78125	0	19
459214.6875	0.0	459214.6875	0	12
49979.265625	0.0	49979.265625	0	9
361136.28125	0.0	361136.28125	0	10
430171.15625	0.0	430171.15625	0	5
1490237.25	0.0	1490237.25	0	6
54501.31640625	0.0	82391.53125	0	5
1309.9559326171875	0.0	1309.9559326171875	0	3
59725.75	0.0	84747.234375	0	5
45388.15234375	0.0	45388.15234375	0	6
129401.2109375	0.0	116858.9609375	0	5
33670.908203125	0.0	72984.265625	0	5
469150.8125	0.0	469150.8125	0	9
13187.6904296875	0.0	13187.6904296875	0	81
9678.0205078125	0.0	62146.8515625	0	5
61657.19921875	0.0	85464.0625	0	5
252896.9375	0.0	252896.9375	0	6
363306.25	0.0	363306.25	0	11
1616215.125	0.0	1616215.125	0	6
546368.8125	0.0	546368.8125	0	12
617857.5	0.0	617857.5	0	9
21493.29296875	0.0	67402.1875	0	5
32335.322265625	0.0	72279.3046875	0	5
996687.25	0.0	996687.25	0	6
1014833.0625	0.0	1014833.0625	0	6
45388.15234375	0.0	45388.15234375	0	6
81626.5625	0.0	81626.5625	0	6
109991.9375	0.0	107141.9921875	0	5
342617.8125	0.0	342617.8125	0	10
65615.1015625	0.0	65615.1015625	0	6
1234021.5	0.0	1234021.5	0	6
185433.59375	0.0	185433.59375	0	5
2272454.75	0.0	2272454.75	0	2
71529.640625	0.0	71529.640625	0	12
560543.5	0.0	560543.5	0	5
13187.6904296875	0.0	13187.6904296875	0	81
388603.28125	0.0	388603.28125	0	12
249490.21875	0.0	249490.21875	0	17
91060.27734375	0.0	98812.8125	0	5
589852.375	0.0	589852.375	0	9
5299.8623046875	0.0	5299.8623046875	0	7
51513.23828125	0.0	80982.8671875	0	5
680201.625	0.0	680201.625	0	12
81626.5625	0.0	81626.5625	0	6
14675.8681640625	0.0	14675.8681640625	0	5
2308.99951171875	0.0	57999.4453125	0	7
89298.30859375	0.0	97834.375	0	5
