82921.51	0.0	0.0	4	11.237573	1
208649.595	0.0	0.0	4	1.832796	2
82915.8575	0.0	0.0	4	1.581942	2
268605.13	0.0	0.0	4	2.468032	3
8165.0525	0.0	0.0	4	3.378144	4
208720.425	0.0	0.0	5	5.371843	5
238604.62	0.0	0.0	6	10.599545	6
82912.7475	0.0	0.0	4	9.208955	6
268603.42	0.0	0.0	8	16.734564	7
238605.6175	0.0	0.0	6	31.091606	8
268606.5725	0.0	0.0	13	32.603711	9
113167.315	0.0	0.0	4	15.629188	10
27539.24	0.0	0.0	4	15.205699	11
56843.4075	0.0	0.0	4	14.99116	12
33834.7325	0.0	0.0	4	16.348788	13
27538.1475	0.0	0.0	4	13.390222	13
82925.54	0.0	0.0	4	13.285746	13
56835.4	0.0	0.0	4	11.03393	13
58728.72	0.0	0.0	4	52.23427	14
58509.37	0.0	0.0	4	11.231149	14
268605.1325	0.0	0.0	10	22.783546	15
7488.015	0.0	0.0	4	22.029309	16
123494.7225	0.0	0.0	4	32.814062	17
208723.8875	0.0	0.0	9	71.295235	18
8163.1525	0.0	0.0	4	70.153543	18
82932.8775	0.0	0.0	4	53.624018	18
268603.765	0.0	0.0	11	264.604799	19
56834.0825	0.0	0.0	4	259.008633	19
113202.69	0.0	0.0	4	221.38953	20
2826.6525	0.0	0.0	4	221.306001	21
49334.125	0.0	0.0	5	217.84126	22
208633.9825	0.0	0.0	9	207.04366	22
82928.025	0.0	0.0	4	204.520312	22
321.16868	0.0	557754.291969	4	214.393285	22
248.88868	0.0	0.0	4	203.518017	22
208702.8475	0.0	0.0	9	203.955199	22
123494.715	0.0	0.0	4	208.904949	23
321.16868	0.0	0.0	4	217.91752	23
106961.56	0.0	0.0	5	206.431612	24
113203.8025	0.0	0.0	4	201.50923	24
279.00118	0.0	0.0	4	201.724057	24
175.73618	0.0	0.0	4	201.042724	24
58509.6125	0.0	0.0	4	201.736344	24
146.20868	0.0	0.0	4	200.81087	24
5004.26128	0.0	209108.077222	4	200.523414	24
15.39118	0.0	0.0	4	190.709403	24
8164.41	0.0	0.0	5	212.490925	25
135481.725	0.0	0.0	5	209.434869	26
171.73118	0.0	0.0	4	203.417178	26
56834.07	0.0	0.0	6	208.984277	27
156.14868	0.0	0.0	4	204.805256	27
135471.855	0.0	0.0	5	207.399265	27
135474.3225	0.0	0.0	5	205.800844	28
182.61618	0.0	0.0	4	215.095839	28
56838.3125	0.0	0.0	6	214.232372	28
238597.4	0.0	0.0	11	62.857281	29
405.8669	0.0	292478.31115	6	211.224368	29
208741.1375	0.0	0.0	5	206.734416	30
874.13272	0.0	1477273.866879	9	203.674459	30
180.72618	0.0	0.0	4	193.130775	30
253.79368	0.0	0.0	4	206.865438	30
135483.2325	0.0	0.0	6	220.083579	31
122.8144	0.0	0.0	6	220.284428	31
123494.7725	0.0	0.0	5	212.727815	32
123494.715	0.0	0.0	11	225.980031	33
90426.94	0.0	0.0	6	228.540816	34
182.27868	0.0	0.0	4	220.690316	34
123494.715	0.0	0.0	8	222.971194	35
4606.57628	0.0	0.0	4	234.169651	35
113135.715	0.0	0.0	4	232.731019	36
208739.565	0.0	0.0	6	78.844869	36
7488.015	0.0	0.0	4	76.51679	36
157819.71	0.0	0.0	15	250.90254	37
3580.8769	0.0	0.0	6	239.823921	37
238608.39	0.0	0.0	8	88.072818	38
268634.2075	0.0	0.0	22	238.640884	39
259396.990018	0.0	0.0	24	246.622388	40
185.00118	0.0	0.0	4	231.602733	40
252.12868	0.0	0.0	4	249.639895	40
157822.0725	0.0	0.0	13	255.185771	41
5013.36878	0.0	0.0	4	259.576828	41
249.06868	0.0	0.0	4	242.733038	41
418.63628	0.0	0.0	4	253.408007	41
41219.283462	0.0	1405477.384213	16	253.842951	41
31.4944	0.0	0.0	6	237.024023	41
7163.3125	0.0	0.0	6	254.509472	42
168310.78797	0.0	0.0	17	255.479087	43
214.75368	0.0	0.0	4	238.414891	43
131.92618	0.0	0.0	4	250.555315	43
223.05118	0.0	0.0	4	254.095757	43
203.91368	0.0	0.0	4	238.324943	43
5884.55128	0.0	0.0	4	250.084054	43
309.00118	0.0	0.0	4	251.547557	43
2097.53628	0.0	0.0	4	238.867991	43
244.28118	0.0	0.0	4	248.973095	43
180.72618	0.0	0.0	4	237.002231	43
90426.9775	0.0	0.0	6	260.801767	43
6663.32628	0.0	0.0	4	250.745827	43
1971.88772	0.0	0.0	9	73.573312	43
273.6844	0.0	0.0	6	242.074336	43
426.91128	0.0	0.0	4	255.540263	43
75.95022	0.0	0.0	9	249.425075	43
7542.91878	0.0	0.0	4	235.219442	43
238630.795	0.0	0.0	9	252.966917	44
157820.435	0.0	0.0	13	237.539977	45
113202.58	0.0	0.0	6	256.543118	45
17.03368	0.0	0.0	4	249.089022	45
208774.268286	0.0	0.0	14	124.681253	46
63.60618	0.0	0.0	4	102.903633	46
5853.65128	0.0	0.0	4	260.163456	46
437.65522	0.0	0.0	9	105.601849	46
4605.51878	0.0	0.0	4	104.026608	46
33834.06	0.0	0.0	4	103.987777	46
90426.8375	0.0	0.0	4	118.661042	47
819.82522	0.0	0.0	9	102.951405	47
427.74378	0.0	0.0	4	242.066794	47
26.02522	0.0	0.0	9	259.395532	47
5884.55128	0.0	0.0	4	243.559065	47
135471.5975	0.0	0.0	10	262.899104	48
230.78272	0.0	0.0	13	251.56571	48
33841.51	0.0	0.0	5	238.725808	49
351.28118	0.0	0.0	4	253.299897	49
132072.508646	0.0	0.0	11	246.906764	49
238616.985	0.0	0.0	12	258.718671	50
132.17368	0.0	0.0	4	245.399408	50
2006.96772	0.0	1329285.480405	9	259.964279	50
3325.1325	0.0	0.0	5	76.070949	51
67.79118	0.0	0.0	4	76.453102	51
90428.2425	0.0	0.0	7	243.15206	52
33834.7325	0.0	0.0	5	262.571984	52
63.56118	0.0	0.0	4	248.596814	52
45.66118	0.0	0.0	4	264.726588	52
266.1844	0.0	0.0	6	247.148399	52
3103.124516	0.0	62864.732588	5	262.132572	53
208741.1375	0.0	0.0	8	109.08363	53
27.17618	0.0	0.0	4	106.855836	53
27.10868	0.0	0.0	4	120.770109	53
2880.09754	0.0	155492.311898	5	104.761011	53
157856.3425	0.0	0.0	14	236.475389	54
155449.36822	0.0	0.0	29	256.114594	55
76790.569026	0.0	0.0	29	79.002982	56
249.60868	0.0	0.0	4	252.192846	56
48.99118	0.0	0.0	4	266.475304	56
512.74272	0.0	1405477.384213	8	251.869083	56
84.49868	0.0	0.0	4	262.719762	56
36181.47522	0.0	0.0	16	253.048205	56
66.10368	0.0	0.0	4	268.177088	56
4626.05128	0.0	0.0	4	248.00571	56
9614.497955	0.0	0.0	16	256.259861	57
21678.31615	0.0	0.0	20	111.727091	58
86448.719474	0.0	0.0	28	112.882467	59
35.13618	0.0	0.0	4	112.172088	59
113179.7425	0.0	0.0	5	80.907012	59
5893.05128	0.0	0.0	4	97.514193	59
123494.73	0.0	0.0	9	115.051599	60
34186.886793	0.0	0.0	32	255.529923	61
116.23118	0.0	0.0	4	264.169854	61
3325.22	0.0	0.0	5	248.891521	61
3350.160434	0.0	0.0	5	266.676993	61
78.31618	0.0	0.0	4	249.447142	61
90426.935	0.0	0.0	6	249.262496	62
73.47868	0.0	0.0	4	265.694526	62
290.67368	0.0	0.0	4	251.615436	62
491.295	0.0	0.0	4	259.103612	63
78.78772	0.0	0.0	28	245.219226	63
273.6844	0.0	0.0	6	258.524246	63
6284.57628	0.0	0.0	4	244.558291	63
106960.775	0.0	0.0	9	248.726428	64
6648.67569	0.0	0.0	6	265.814926	65
172.47504	0.0	0.0	5	248.656312	65
248.88868	0.0	0.0	4	259.087689	65
180.70368	0.0	0.0	4	244.445157	65
5.22272	0.0	0.0	15	263.528468	65
1925.374681	0.0	0.0	6	246.319575	65
6665.12628	0.0	0.0	4	247.688373	65
113143.35	0.0	0.0	8	261.624442	66
124.64878	0.0	31111.327974	6	244.939598	66
73309.67265	0.0	996136.113632	31	265.639498	67
86064.55615	0.0	0.0	13	245.129273	68
104133.974079	0.0	0.0	15	248.451272	69
7488.015	0.0	0.0	4	260.399781	69
2350.862418	0.0	0.0	22	112.730782	70
3325.305	0.0	0.0	5	109.920835	70
400.15128	0.0	0.0	4	271.844071	70
34043.50522	0.0	0.0	16	82.228596	71
78542.336734	0.0	0.0	26	265.571899	72
5054.18628	0.0	0.0	4	272.487405	72
86936.626565	0.0	0.0	29	111.991076	73
966.20272	0.0	0.0	14	114.27306	73
72503.0059	0.0	0.0	14	114.592631	74
86775.827707	0.0	0.0	24	86.585013	74
8503.9325	0.0	0.0	4	86.957386	75
8503.93	0.0	0.0	4	100.007087	75
132340.029209	0.0	0.0	30	83.715007	76
19154.439357	0.0	0.0	18	261.02272	77
7488.015	0.0	0.0	4	257.862478	77
991.736941	0.0	0.0	29	270.288664	78
123494.715	0.0	0.0	14	258.465588	79
653.90522	0.0	0.0	13	274.858783	79
29.26868	0.0	0.0	4	252.56885	79
3325.02	0.0	0.0	6	256.541158	80
123495.17	0.0	0.0	16	268.510068	81
9156.098735	0.0	617847.085064	14	251.456485	81
123494.715	0.0	0.0	17	272.39774	82
103600.440886	0.0	0.0	30	117.244749	82
488.5869	0.0	0.0	6	121.997007	82
43.99618	0.0	0.0	4	116.389953	82
75.95022	0.0	0.0	13	264.441929	82
