82921.51	0.0	0.0	82921.51	4	42.808218	235
208649.595	0.0	0.0	208649.595	23	15.537548	235
82915.8575	0.0	0.0	82915.8575	4	15.055116	235
268605.13	0.0	0.0	268605.13	185	15.624424	235
8165.0525	0.0	0.0	8165.0525	6	14.066228	235
208720.425	0.0	0.0	208720.425	35	22.054988	235
238604.62	0.0	0.0	238604.62	127	16.947969	235
82912.7475	0.0	0.0	82912.7475	4	17.390175	235
268603.42	0.0	0.0	268603.42	214	17.005235	235
238605.6175	0.0	0.0	238605.6175	71	16.901318	235
268606.5725	0.0	0.0	268606.5725	206	16.979815	235
113167.315	0.0	0.0	113167.315	12	20.72334	235
27539.24	0.0	0.0	27539.24	6	16.957746	235
56843.4075	0.0	0.0	56843.4075	8	16.760806	235
33834.7325	0.0	0.0	33834.7325	8	16.839582	235
27538.1475	0.0	0.0	27538.1475	6	16.796004	235
82925.54	0.0	0.0	82925.54	4	16.805503	235
56835.4	0.0	0.0	56835.4	8	21.157167	235
58728.72	0.0	0.0	58728.72	4	16.54571	235
58509.37	0.0	0.0	58509.37	4	14.063156	235
268605.1325	0.0	0.0	268605.1325	163	16.576159	235
7488.015	0.0	0.0	7488.015	4	14.026841	235
123494.7225	0.0	0.0	123494.7225	76	16.415255	235
2027.05022	0.0	1472878.445737	208723.8875	37	14.478544	235
8163.1525	0.0	0.0	8163.1525	6	18.803112	235
82932.8775	0.0	0.0	82932.8775	4	16.263291	235
31619.898475	0.0	0.0	268603.765	91	13.865098	235
56834.0825	0.0	0.0	56834.0825	7	16.242619	235
113202.69	0.0	0.0	113202.69	11	13.787998	235
2826.6525	0.0	0.0	2826.6525	6	15.962155	235
49334.125	0.0	0.0	49334.125	6	13.465632	235
153999.07522	0.0	0.0	208633.9825	35	18.725173	235
82928.025	0.0	0.0	82928.025	4	15.824716	235
321.16868	0.0	557754.291969	82932.945	4	13.384343	235
248.88868	0.0	0.0	82928.025	4	15.779182	235
154343.40022	0.0	0.0	208702.8475	35	13.427921	235
123494.715	0.0	0.0	123494.715	67	15.995396	235
321.16868	0.0	0.0	82932.945	4	13.341044	235
106961.56	0.0	0.0	106961.56	42	19.000609	235
113203.8025	0.0	0.0	113203.8025	12	15.806837	235
279.00118	0.0	0.0	82930.0375	4	13.255563	235
175.73618	0.0	0.0	82923.4525	4	15.726944	235
58509.6125	0.0	0.0	58509.6125	4	13.238801	235
146.20868	0.0	0.0	82921.505	4	15.750409	235
5004.26128	0.0	209108.077222	58809.995	4	13.387974	235
15.39118	0.0	0.0	82912.7475	4	16.055457	235
8164.41	0.0	0.0	8164.41	6	16.792093	235
135481.725	0.0	0.0	135481.725	42	15.344239	235
171.73118	0.0	0.0	82923.0075	4	12.936271	235
56834.07	0.0	0.0	56834.07	8	14.922427	235
156.14868	0.0	0.0	82922.165	4	11.930064	235
135471.855	0.0	0.0	135471.855	42	14.473795	235
135474.3225	0.0	0.0	135474.3225	33	11.961072	235
182.61618	0.0	0.0	82923.7725	4	18.108656	235
312.0469	0.0	292478.31115	56838.3125	8	14.450051	235
41219.283462	0.0	0.0	238597.4	204	12.032862	235
7116.3369	0.0	0.0	56838.7825	8	14.376583	235
208741.1375	0.0	0.0	208741.1375	27	11.960791	235
154070.31272	0.0	0.0	208648.23	35	14.490835	235
180.72618	0.0	0.0	82923.5625	4	11.90548	235
253.79368	0.0	0.0	82928.57	4	14.352839	235
135483.2325	0.0	0.0	135483.2325	42	18.520133	235
6910.9644	0.0	0.0	56835.4	8	14.418204	235
123494.7725	0.0	0.0	123494.7725	152	11.96973	235
123494.715	0.0	0.0	123494.715	253	14.517094	235
90426.94	0.0	0.0	90426.94	18	11.993195	235
182.27868	0.0	0.0	82923.735	4	14.3601	235
123494.715	0.0	0.0	123494.715	132	12.043479	235
4606.57628	0.0	0.0	58784.03	4	14.362335	235
113135.715	0.0	0.0	113135.715	9	17.770087	235
